latitude,longitude,height
4, -62.125, -1131.77834200277
4, -62.109375, -1121.59946888289
4, -62.09375, -1116.39837556193
4, -62.078125, -1110.78882626328
4, -62.0625, -1100.35847924487
4, -62.046875, -1094.22976498783
4, -62.03125, -1097.21419606102
4, -62.015625, -1098.32674978348
4, -62, -1096.87595987029
4, -61.984375, -1096.65261059755
4, -61.96875, -1099.31073398283
4, -61.953125, -1103.49525575247
4, -61.9375, -1098.93781484396
4, -61.921875, -1099.06983352127
4, -61.90625, -1094.01777648495
4, -61.890625, -1087.24030133465
4, -61.875, -1081.01714799332
4, -61.859375, -1079.29948032496
4, -61.84375, -1073.86674900784
4, -61.828125, -1065.23894291418
4, -61.8125, -1062.01668499364
4, -61.796875, -1064.81347025966
4, -61.78125, -1061.68197241204
4, -61.765625, -1061.29552946775
4, -61.75, -1062.13904129108
4, -61.734375, -1056.22550694412
4, -61.71875, -1060.92336215544
4, -61.703125, -1053.27063327574
4, -61.6875, -1047.89206078288
4, -61.671875, -1040.22590668499
4, -61.65625, -1038.66782263282
4, -61.640625, -1025.49155397457
4, -61.625, -1013.56805294694
4, -61.609375, -997.800453593023
4, -61.59375, -991.907012181939
4, -61.578125, -991.553094438626
4, -61.5625, -983.835715332301
4, -61.546875, -974.79865663941
4, -61.53125, -970.45064568508
4, -61.515625, -963.252391921123
4, -61.5, -954.064749396988
4, -61.484375, -950.084769973182
4, -61.46875, -950.959210406523
4, -61.453125, -949.865059996257
4, -61.4375, -949.45616068691
4, -61.421875, -949.939222683432
4, -61.40625, -944.265535996994
4, -61.390625, -936.647312597604
4, -61.375, -934.912290626671
4, -61.359375, -932.288384361542
4, -61.34375, -932.610209421022
4, -61.328125, -942.510210561682
4, -61.3125, -944.61949739547
4, -61.296875, -949.248949134722
4, -61.28125, -938.286354222568
4, -61.265625, -937.921844291617
4, -61.25, -930.803913405049
4, -61.234375, -930.129482288146
4, -61.21875, -922.558156608953
4, -61.203125, -910.754337565857
4, -61.1875, -911.375292717828
4, -61.171875, -908.137387929484
4, -61.15625, -903.344014049158
4, -61.140625, -894.109159130137
4, -61.125, -886.163147068582
4, -61.109375, -886.917223442346
4, -61.09375, -888.0037784538
4, -61.078125, -884.094803517568
4, -61.0625, -880.826714503812
4, -61.046875, -873.982552234898
4, -61.03125, -870.720225287019
4, -61.015625, -868.07570829452
4, -61, -860.491960879182
4, -60.984375, -852.105811236543
4, -60.96875, -840.529092171346
4, -60.953125, -833.035852945759
4, -60.9375, -836.992521708366
4, -60.921875, -842.632762813824
4, -60.90625, -850.621413634857
4, -60.890625, -855.804878402501
4, -60.875, -860.945432823384
4, -60.859375, -859.883928978583
4, -60.84375, -861.073499552673
4, -60.828125, -859.440350555349
4, -60.8125, -860.618786369916
4, -60.796875, -852.643173325458
4, -60.78125, -850.135481255013
4, -60.765625, -848.805165683967
4, -60.75, -845.87597216561
4, -60.734375, -844.096896639559
4, -60.71875, -844.272247004788
4, -60.703125, -850.991875042906
4, -60.6875, -858.28768094792
4, -60.671875, -855.6993987842
4, -60.65625, -844.53143740457
4, -60.640625, -838.695094811032
4, -60.625, -831.820493275183
4, -60.609375, -830.699886708986
4, -60.59375, -828.388745192788
4, -60.578125, -817.158797895885
4, -60.5625, -821.39328977
4, -60.546875, -828.855224544532
4, -60.53125, -836.614947633469
4, -60.515625, -839.894578734529
4, -60.5, -833.076233483735
4, -60.484375, -830.844359755283
4, -60.46875, -826.362274942687
4, -60.453125, -831.136689038947
4, -60.4375, -829.645986255258
4, -60.421875, -831.518528083339
4, -60.40625, -827.77034769801
4, -60.390625, -823.745339031215
4, -60.375, -820.91076627071
4, -60.359375, -814.642774768756
4, -60.34375, -814.167796145659
4, -60.328125, -817.210369806853
4, -60.3125, -821.336465637898
4, -60.296875, -825.50589171832
4, -60.28125, -824.004296289408
4, -60.265625, -823.662150832592
4, -60.25, -817.586600624025
4, -60.234375, -818.727177731926
4, -60.21875, -812.335044591222
4, -60.203125, -809.00795584172
4, -60.1875, -797.158978819149
4, -60.171875, -794.642191300285
4, -60.15625, -787.628953351057
4, -60.140625, -789.707639825298
4, -60.125, -798.742011259543
4, -60.109375, -801.901236146805
4, -60.09375, -794.440278141294
4, -60.078125, -794.054947401513
4, -60.0625, -793.966097305878
4, -60.046875, -791.29050228803
4, -60.03125, -798.617608475499
4, -60.015625, -796.75811412558
4.015625, -64, -1060.85909875063
4.015625, -63.984375, -1058.53012480715
4.015625, -63.96875, -1048.67287030211
4.015625, -63.953125, -1034.48049004446
4.015625, -63.9375, -1026.84756567061
4.015625, -63.921875, -1014.81493622344
4.015625, -63.90625, -1007.52861406549
4.015625, -63.890625, -1003.27336180827
4.015625, -63.875, -991.840923401411
4.015625, -63.859375, -994.665976881748
4.015625, -63.84375, -999.757174926111
4.015625, -63.828125, -996.854008127702
4.015625, -63.8125, -992.839956765063
4.015625, -63.796875, -992.402699996484
4.015625, -63.78125, -989.426928830449
4.015625, -63.765625, -982.389759114594
4.015625, -63.75, -980.726824763464
4.015625, -63.734375, -982.679571497953
4.015625, -63.71875, -993.303699275246
4.015625, -63.703125, -999.876429771422
4.015625, -63.6875, -1012.76462560508
4.015625, -63.671875, -1012.98838338547
4.015625, -63.65625, -1008.86556023161
4.015625, -63.640625, -1006.62859457708
4.015625, -63.625, -1005.89749756851
4.015625, -63.609375, -1003.3475820662
4.015625, -63.59375, -1005.13294840907
4.015625, -63.578125, -1010.46044882305
4.015625, -63.5625, -1009.88593799598
4.015625, -63.546875, -1007.59418021608
4.015625, -63.53125, -1006.04849112383
4.015625, -63.515625, -998.707222610945
4.015625, -63.5, -999.169427445391
4.015625, -63.484375, -1003.65074742155
4.015625, -63.46875, -1011.66904233466
4.015625, -63.453125, -1016.59095883218
4.015625, -63.4375, -1016.39886838989
4.015625, -63.421875, -1025.79552489752
4.015625, -63.40625, -1029.58979467512
4.015625, -63.390625, -1030.85496690637
4.015625, -63.375, -1033.13042345271
4.015625, -63.359375, -1036.35677266668
4.015625, -63.34375, -1032.21064902854
4.015625, -63.328125, -1037.87498327391
4.015625, -63.3125, -1041.47490664024
4.015625, -63.296875, -1046.22138870088
4.015625, -63.28125, -1051.29238414939
4.015625, -63.265625, -1053.49500956188
4.015625, -63.25, -1054.23302936845
4.015625, -63.234375, -1059.44937569345
4.015625, -63.21875, -1060.25940718956
4.015625, -63.203125, -1068.71050267247
4.015625, -63.1875, -1073.0743215651
4.015625, -63.171875, -1077.59102365386
4.015625, -63.15625, -1084.9161194195
4.015625, -63.140625, -1091.51802492619
4.015625, -63.125, -1098.1135026986
4.015625, -63.109375, -1102.11721858487
4.015625, -63.09375, -1102.62457796081
4.015625, -63.078125, -1098.55385602883
4.015625, -63.0625, -1093.53263764398
4.015625, -63.046875, -1096.94460546796
4.015625, -63.03125, -1096.81455817912
4.015625, -63.015625, -1090.23465842556
4.015625, -63, -1086.54680476629
4.015625, -62.984375, -1093.6137712351
4.015625, -62.96875, -1095.6885977136
4.015625, -62.953125, -1095.6611778863
4.015625, -62.9375, -1088.9390543527
4.015625, -62.921875, -1086.76382606663
4.015625, -62.90625, -1076.56175191747
4.015625, -62.890625, -1064.59719905024
4.015625, -62.875, -1054.08462865895
4.015625, -62.859375, -1054.45699119917
4.015625, -62.84375, -1053.20636642748
4.015625, -62.828125, -1054.64127070073
4.015625, -62.8125, -1052.82530986681
4.015625, -62.796875, -1053.44577046984
4.015625, -62.78125, -1060.07524914911
4.015625, -62.765625, -1069.75149683352
4.015625, -62.75, -1072.56248312898
4.015625, -62.734375, -1078.97381617595
4.015625, -62.71875, -1072.43533423287
4.015625, -62.703125, -1070.51398807426
4.015625, -62.6875, -1067.96688342653
4.015625, -62.671875, -1069.17560713692
4.015625, -62.65625, -1058.2105423857
4.015625, -62.640625, -1053.22999441077
4.015625, -62.625, -1061.28043651616
4.015625, -62.609375, -1058.29249317769
4.015625, -62.59375, -1063.9667257088
4.015625, -62.578125, -1067.95287614153
4.015625, -62.5625, -1072.4650550955
4.015625, -62.546875, -1077.90080438228
4.015625, -62.53125, -1084.62883061613
4.015625, -62.515625, -1088.19212415745
4.015625, -62.5, -1086.41716802493
4.015625, -62.484375, -1088.88465224556
4.015625, -62.46875, -1097.62134832493
4.015625, -62.453125, -1103.89745179529
4.015625, -62.4375, -1108.58806818677
4.015625, -62.421875, -1109.56843078346
4.015625, -62.40625, -1115.12683966267
4.015625, -62.390625, -1112.79894428561
4.015625, -62.375, -1109.40677020082
4.015625, -62.359375, -1103.63966211956
4.015625, -62.34375, -1103.13526870718
4.015625, -62.328125, -1100.23568553478
4.015625, -62.3125, -1094.40219873097
4.015625, -62.296875, -1090.97155924048
4.015625, -62.28125, -1089.58629149222
4.015625, -62.265625, -1096.13693128014
4.015625, -62.25, -1112.17165240401
4.015625, -62.234375, -1116.48512027401
4.015625, -62.21875, -1118.22542727739
4.015625, -62.203125, -1121.0294706634
4.015625, -62.1875, -1118.64909804717
4.015625, -62.171875, -1120.32725872879
4.015625, -62.15625, -1122.20812103024
4.015625, -62.140625, -1125.94471248717
4.015625, -62.125, -1124.05693063268
4.015625, -62.109375, -1118.13399260596
4.015625, -62.09375, -1115.95053201006
4.015625, -62.078125, -1102.56301575375
4.015625, -62.0625, -1100.38835460646
4.015625, -62.046875, -1095.24168225238
4.015625, -62.03125, -1097.7928402028
4.015625, -62.015625, -1103.64911277895
4.015625, -62, -1103.12726075132
4.015625, -61.984375, -1102.78976855148
4.015625, -61.96875, -1103.85739622079
4.015625, -61.953125, -1097.39420992893
4.015625, -61.9375, -1099.4740520732
4.015625, -61.921875, -1098.47315009555
4.015625, -61.90625, -1091.25664309494
4.015625, -61.890625, -1082.05047866469
4.015625, -61.875, -1073.48809155775
4.015625, -61.859375, -1072.97656336764
4.015625, -61.84375, -1065.35178180656
4.015625, -61.828125, -1058.47301961679
4.015625, -61.8125, -1056.08769826463
4.015625, -61.796875, -1053.09732238471
4.015625, -61.78125, -1054.24006794149
4.015625, -61.765625, -1056.7260238647
4.015625, -61.75, -1053.92716758617
4.015625, -61.734375, -1045.668125747
4.015625, -61.71875, -1047.06599710148
4.015625, -61.703125, -1043.08929351915
4.015625, -61.6875, -1036.99158264452
4.015625, -61.671875, -1023.48243081581
4.015625, -61.65625, -1015.73609690007
4.015625, -61.640625, -1014.27773865918
4.015625, -61.625, -1003.21963017504
4.015625, -61.609375, -993.404117179569
4.015625, -61.59375, -987.4509857659
4.015625, -61.578125, -982.632362741861
4.015625, -61.5625, -971.104998951196
4.015625, -61.546875, -965.65196377004
4.015625, -61.53125, -958.880692781531
4.015625, -61.515625, -958.611394899082
4.015625, -61.5, -958.621705158497
4.015625, -61.484375, -957.741394256824
4.015625, -61.46875, -952.838955644052
4.015625, -61.453125, -952.708297139034
4.015625, -61.4375, -955.374481035513
4.015625, -61.421875, -951.376386799733
4.015625, -61.40625, -946.871855409117
4.015625, -61.390625, -939.376016976894
4.015625, -61.375, -929.98787676217
4.015625, -61.359375, -920.836815485149
4.015625, -61.34375, -915.814177745953
4.015625, -61.328125, -927.563037336455
4.015625, -61.3125, -933.038492511958
4.015625, -61.296875, -938.622605384444
4.015625, -61.28125, -936.768585045007
4.015625, -61.265625, -926.751753037213
4.015625, -61.25, -923.082342940266
4.015625, -61.234375, -918.863662028918
4.015625, -61.21875, -913.528738156427
4.015625, -61.203125, -905.148220763542
4.015625, -61.1875, -900.992165004485
4.015625, -61.171875, -902.16347689298
4.015625, -61.15625, -893.460983828525
4.015625, -61.140625, -891.176054248237
4.015625, -61.125, -888.064681098447
4.015625, -61.109375, -885.599851109087
4.015625, -61.09375, -876.688526801416
4.015625, -61.078125, -876.470343566616
4.015625, -61.0625, -871.30781517888
4.015625, -61.046875, -871.452817779966
4.015625, -61.03125, -869.784404667211
4.015625, -61.015625, -864.119595442782
4.015625, -61, -865.172552188393
4.015625, -60.984375, -858.674186048447
4.015625, -60.96875, -846.440232819295
4.015625, -60.953125, -840.341703960556
4.015625, -60.9375, -838.756073166151
4.015625, -60.921875, -839.747996263788
4.015625, -60.90625, -847.914010131848
4.015625, -60.890625, -852.879550109501
4.015625, -60.875, -847.567453179392
4.015625, -60.859375, -850.593450788758
4.015625, -60.84375, -853.603029934107
4.015625, -60.828125, -855.416991993785
4.015625, -60.8125, -856.112461215351
4.015625, -60.796875, -850.73750825529
4.015625, -60.78125, -848.925724767032
4.015625, -60.765625, -849.211164705339
4.015625, -60.75, -841.330124580418
4.015625, -60.734375, -837.815945413895
4.015625, -60.71875, -837.156743797823
4.015625, -60.703125, -855.130993009894
4.015625, -60.6875, -860.54373997869
4.015625, -60.671875, -858.055879938416
4.015625, -60.65625, -846.282489260193
4.015625, -60.640625, -840.352796472958
4.015625, -60.625, -835.429747192771
4.015625, -60.609375, -830.857581484597
4.015625, -60.59375, -819.42288723262
4.015625, -60.578125, -815.513778704335
4.015625, -60.5625, -813.573836922529
4.015625, -60.546875, -817.950146087212
4.015625, -60.53125, -827.203397624544
4.015625, -60.515625, -830.326164667029
4.015625, -60.5, -831.856984200655
4.015625, -60.484375, -828.276224134956
4.015625, -60.46875, -828.82335223211
4.015625, -60.453125, -827.54313744884
4.015625, -60.4375, -823.490681134397
4.015625, -60.421875, -822.405367326573
4.015625, -60.40625, -820.233693809947
4.015625, -60.390625, -827.017659342382
4.015625, -60.375, -820.115852701711
4.015625, -60.359375, -820.455831042142
4.015625, -60.34375, -814.960707812104
4.015625, -60.328125, -821.071798161021
4.015625, -60.3125, -818.969358081347
4.015625, -60.296875, -821.270181856118
4.015625, -60.28125, -825.545624494669
4.015625, -60.265625, -817.926249219105
4.015625, -60.25, -817.944695684942
4.015625, -60.234375, -817.229481314891
4.015625, -60.21875, -815.874614932342
4.015625, -60.203125, -811.536828180542
4.015625, -60.1875, -801.417318530614
4.015625, -60.171875, -799.519994109171
4.015625, -60.15625, -787.529042643495
4.015625, -60.140625, -789.916211670265
4.015625, -60.125, -796.737852323218
4.015625, -60.109375, -793.154702393338
4.015625, -60.09375, -787.005505996407
4.015625, -60.078125, -782.790149699547
4.015625, -60.0625, -783.652526435209
4.015625, -60.046875, -788.645851922454
4.015625, -60.03125, -785.719610861503
4.015625, -60.015625, -789.466221858049
4.03125, -64, -1061.38923672074
4.03125, -63.984375, -1055.49004426901
4.03125, -63.96875, -1047.85186740221
4.03125, -63.953125, -1035.73589858681
4.03125, -63.9375, -1028.99224055116
4.03125, -63.921875, -1015.45511982089
4.03125, -63.90625, -1005.11914103956
4.03125, -63.890625, -994.803581582033
4.03125, -63.875, -991.656761531718
4.03125, -63.859375, -992.307805063785
4.03125, -63.84375, -994.331861114944
4.03125, -63.828125, -1000.88810249639
4.03125, -63.8125, -988.392735968344
4.03125, -63.796875, -985.313861995586
4.03125, -63.78125, -977.377182459342
4.03125, -63.765625, -976.789587818785
4.03125, -63.75, -982.224592461949
4.03125, -63.734375, -981.82520481071
4.03125, -63.71875, -986.83771213924
4.03125, -63.703125, -997.297815713217
4.03125, -63.6875, -1004.39413232391
4.03125, -63.671875, -1006.8125922255
4.03125, -63.65625, -1002.85062268015
4.03125, -63.640625, -1001.55996169022
4.03125, -63.625, -1000.75587407965
4.03125, -63.609375, -999.298570409184
4.03125, -63.59375, -996.21273479471
4.03125, -63.578125, -994.31184385356
4.03125, -63.5625, -1000.21282635571
4.03125, -63.546875, -1000.30047600798
4.03125, -63.53125, -1002.82245698804
4.03125, -63.515625, -1000.55315190158
4.03125, -63.5, -1007.02934502123
4.03125, -63.484375, -1006.41573030897
4.03125, -63.46875, -1010.28770602075
4.03125, -63.453125, -1016.95114942
4.03125, -63.4375, -1017.09595094493
4.03125, -63.421875, -1018.0924144506
4.03125, -63.40625, -1022.83894065686
4.03125, -63.390625, -1027.44517148752
4.03125, -63.375, -1030.2794775049
4.03125, -63.359375, -1024.43579661136
4.03125, -63.34375, -1022.73701724678
4.03125, -63.328125, -1031.46317833243
4.03125, -63.3125, -1031.67836176069
4.03125, -63.296875, -1041.52419536689
4.03125, -63.28125, -1044.89626412385
4.03125, -63.265625, -1045.79376585421
4.03125, -63.25, -1050.41064879112
4.03125, -63.234375, -1050.47701566387
4.03125, -63.21875, -1056.92885181669
4.03125, -63.203125, -1066.28906952101
4.03125, -63.1875, -1077.9020569307
4.03125, -63.171875, -1082.18854920962
4.03125, -63.15625, -1086.1019467779
4.03125, -63.140625, -1092.85564429534
4.03125, -63.125, -1092.88556403341
4.03125, -63.109375, -1094.24280339282
4.03125, -63.09375, -1092.83688777313
4.03125, -63.078125, -1092.14268267108
4.03125, -63.0625, -1095.7289088117
4.03125, -63.046875, -1095.31782546896
4.03125, -63.03125, -1095.67255377362
4.03125, -63.015625, -1086.33810194477
4.03125, -63, -1088.77364806947
4.03125, -62.984375, -1090.04427766905
4.03125, -62.96875, -1090.4940516263
4.03125, -62.953125, -1095.50727647042
4.03125, -62.9375, -1095.03900157637
4.03125, -62.921875, -1088.43973688129
4.03125, -62.90625, -1078.09250276804
4.03125, -62.890625, -1068.02298981557
4.03125, -62.875, -1057.46249399043
4.03125, -62.859375, -1055.53815457295
4.03125, -62.84375, -1053.33628089668
4.03125, -62.828125, -1055.57129053574
4.03125, -62.8125, -1060.23995733378
4.03125, -62.796875, -1059.3071086891
4.03125, -62.78125, -1064.89555315673
4.03125, -62.765625, -1074.39780145639
4.03125, -62.75, -1078.87101320946
4.03125, -62.734375, -1075.56779044017
4.03125, -62.71875, -1067.54614088242
4.03125, -62.703125, -1069.63998620806
4.03125, -62.6875, -1070.33451728697
4.03125, -62.671875, -1067.79444431874
4.03125, -62.65625, -1067.7146918677
4.03125, -62.640625, -1063.18233570002
4.03125, -62.625, -1064.27999291755
4.03125, -62.609375, -1066.4296789103
4.03125, -62.59375, -1066.14493662957
4.03125, -62.578125, -1068.38597305864
4.03125, -62.5625, -1072.4673584057
4.03125, -62.546875, -1078.55240769859
4.03125, -62.53125, -1082.52327896585
4.03125, -62.515625, -1083.37330522877
4.03125, -62.5, -1091.32512344839
4.03125, -62.484375, -1087.36742411763
4.03125, -62.46875, -1090.5475063991
4.03125, -62.453125, -1093.77983898483
4.03125, -62.4375, -1098.33802145987
4.03125, -62.421875, -1098.49426499289
4.03125, -62.40625, -1099.00148285995
4.03125, -62.390625, -1097.54227659793
4.03125, -62.375, -1105.35631420219
4.03125, -62.359375, -1104.63951046253
4.03125, -62.34375, -1104.89972812869
4.03125, -62.328125, -1102.52922003856
4.03125, -62.3125, -1097.00600094814
4.03125, -62.296875, -1091.64733325935
4.03125, -62.28125, -1089.36790942308
4.03125, -62.265625, -1096.18992442847
4.03125, -62.25, -1101.48675515992
4.03125, -62.234375, -1106.58724233101
4.03125, -62.21875, -1107.77140987373
4.03125, -62.203125, -1107.99987999978
4.03125, -62.1875, -1111.41882209107
4.03125, -62.171875, -1111.64779387449
4.03125, -62.15625, -1111.65316329664
4.03125, -62.140625, -1114.6860191715
4.03125, -62.125, -1116.473138439
4.03125, -62.109375, -1116.3668333604
4.03125, -62.09375, -1114.28470556007
4.03125, -62.078125, -1107.96919325553
4.03125, -62.0625, -1107.20630427147
4.03125, -62.046875, -1097.96065096755
4.03125, -62.03125, -1100.95329172118
4.03125, -62.015625, -1103.29558055685
4.03125, -62, -1097.87570743216
4.03125, -61.984375, -1101.81897608866
4.03125, -61.96875, -1099.95679963392
4.03125, -61.953125, -1098.42753856606
4.03125, -61.9375, -1097.6066119005
4.03125, -61.921875, -1089.47586772637
4.03125, -61.90625, -1082.28420060093
4.03125, -61.890625, -1072.08149380062
4.03125, -61.875, -1061.88880790444
4.03125, -61.859375, -1060.72398471681
4.03125, -61.84375, -1059.41546435666
4.03125, -61.828125, -1051.43095792667
4.03125, -61.8125, -1055.45383784163
4.03125, -61.796875, -1052.14634791494
4.03125, -61.78125, -1050.76004187553
4.03125, -61.765625, -1041.60863686691
4.03125, -61.75, -1046.48244428437
4.03125, -61.734375, -1041.77842139406
4.03125, -61.71875, -1040.97749219229
4.03125, -61.703125, -1034.8730431177
4.03125, -61.6875, -1026.5487398007
4.03125, -61.671875, -1015.1563679307
4.03125, -61.65625, -1009.85410304379
4.03125, -61.640625, -998.563692317693
4.03125, -61.625, -995.587062842562
4.03125, -61.609375, -985.899012136506
4.03125, -61.59375, -974.623336330173
4.03125, -61.578125, -969.651508016745
4.03125, -61.5625, -957.74165782379
4.03125, -61.546875, -953.973141374299
4.03125, -61.53125, -951.436792620225
4.03125, -61.515625, -950.154662940768
4.03125, -61.5, -948.917403216939
4.03125, -61.484375, -951.173297484755
4.03125, -61.46875, -950.000803500763
4.03125, -61.453125, -950.083933046786
4.03125, -61.4375, -960.407943161204
4.03125, -61.421875, -955.237419229117
4.03125, -61.40625, -950.812285196385
4.03125, -61.390625, -933.697270506527
4.03125, -61.375, -926.229124621605
4.03125, -61.359375, -915.302453007665
4.03125, -61.34375, -913.23424030107
4.03125, -61.328125, -911.442617984838
4.03125, -61.3125, -916.623668669257
4.03125, -61.296875, -918.213114219368
4.03125, -61.28125, -919.390106808743
4.03125, -61.265625, -922.648430828704
4.03125, -61.25, -914.129367620801
4.03125, -61.234375, -914.78352407529
4.03125, -61.21875, -909.159450351377
4.03125, -61.203125, -903.023780283867
4.03125, -61.1875, -891.710324755404
4.03125, -61.171875, -894.532351819566
4.03125, -61.15625, -885.272409322904
4.03125, -61.140625, -885.62952944159
4.03125, -61.125, -884.356333498494
4.03125, -61.109375, -881.589171241969
4.03125, -61.09375, -870.565286048455
4.03125, -61.078125, -872.825682660448
4.03125, -61.0625, -868.800248905784
4.03125, -61.046875, -866.641971928882
4.03125, -61.03125, -864.711726888665
4.03125, -61.015625, -867.458916569711
4.03125, -61, -866.875341285835
4.03125, -60.984375, -855.099701666622
4.03125, -60.96875, -849.801830823999
4.03125, -60.953125, -844.759292627336
4.03125, -60.9375, -838.46685100894
4.03125, -60.921875, -836.453386085341
4.03125, -60.90625, -844.528000581893
4.03125, -60.890625, -849.867544193519
4.03125, -60.875, -845.818233497906
4.03125, -60.859375, -840.706202034839
4.03125, -60.84375, -843.842972217477
4.03125, -60.828125, -846.796425004606
4.03125, -60.8125, -840.188358583488
4.03125, -60.796875, -845.915594046353
4.03125, -60.78125, -843.366452751099
4.03125, -60.765625, -844.724475765368
4.03125, -60.75, -834.994823122397
4.03125, -60.734375, -836.540096003795
4.03125, -60.71875, -836.44370337273
4.03125, -60.703125, -848.483258180087
4.03125, -60.6875, -853.461398636224
4.03125, -60.671875, -854.709225865779
4.03125, -60.65625, -849.152856836328
4.03125, -60.640625, -844.350163128925
4.03125, -60.625, -840.202915529837
4.03125, -60.609375, -833.484090432641
4.03125, -60.59375, -825.79848199361
4.03125, -60.578125, -816.336499502417
4.03125, -60.5625, -801.972256470122
4.03125, -60.546875, -800.746423323522
4.03125, -60.53125, -811.247386347037
4.03125, -60.515625, -821.966123462189
4.03125, -60.5, -828.668918147916
4.03125, -60.484375, -826.977691102657
4.03125, -60.46875, -822.63346948009
4.03125, -60.453125, -821.554948951933
4.03125, -60.4375, -816.20131359587
4.03125, -60.421875, -818.921551828156
4.03125, -60.40625, -815.1084268298
4.03125, -60.390625, -826.247120776214
4.03125, -60.375, -828.076060260879
4.03125, -60.359375, -824.846831304953
4.03125, -60.34375, -824.920314776944
4.03125, -60.328125, -820.605302640121
4.03125, -60.3125, -818.094562509214
4.03125, -60.296875, -815.608452296816
4.03125, -60.28125, -817.305943103274
4.03125, -60.265625, -815.872975745122
4.03125, -60.25, -821.224272892694
4.03125, -60.234375, -818.511127582286
4.03125, -60.21875, -812.503067929763
4.03125, -60.203125, -810.078544288059
4.03125, -60.1875, -804.389186263317
4.03125, -60.171875, -801.089983030921
4.03125, -60.15625, -796.039837340591
4.03125, -60.140625, -790.839193142368
